ada,contract_id,decision_type,amount,issue_date
6Η33ΩΛ2-3Ξ2,contract:74f0622c6ed5,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,1333.62,1581552000000
Ψ6Λ0ΩΛ2-ΕΓΜ,contract:96575bde0a6c,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,24651.2,1581638400000
ΩΡ2ΠΩΛ2-2ΣΝ,contract:96575bde0a6c,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,24651.2,1581638400000
Ψ9Β3ΩΛ2-Σ0Ι,contract:96575bde0a6c,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,24271.29,1582675200000
Ω33ΨΩΛ2-1ΜΣ,contract:96575bde0a6c,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,24428.0,1583971200000
ΩΕΧΤΩΛ2-9Φ9,contract:96575bde0a6c,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,24428.0,1583971200000
ΩΡΓΒΩΛ2-14Μ,contract:96575bde0a6c,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,24796.9,1583971200000
6ΠΧ8ΩΛ2-27Κ,contract:96575bde0a6c,ΣΥΜΒΑΣΗ,24796.9,1584057600000
6ΥΟΕΩΛ2-4ΘΘ,contract:96575bde0a6c,ΣΥΜΒΑΣΗ,24800.0,1589155200000
Ψ2ΨΣΩΛ2-5ΦΙ,contract:96575bde0a6c,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,24676.0,1589241600000
Ψ5ΑΥΩΛ2-8ΑΣ,contract:96575bde0a6c,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,24676.0,1589241600000
ΡΞΑΝΩΛ2-39Δ,contract:96575bde0a6c,ΚΑΤΑΚΥΡΩΣΗ,24242.0,1591920000000
ΕΛΡΦΩΛ2-5ΑΡ,contract:96575bde0a6c,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,24242.0,1593648000000
6ΛΧΕΩΛ2-60Ω,contract:96575bde0a6c,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,24573.08,1596067200000
9Ι0ΛΩΛ2-7ΑΑ,contract:96575bde0a6c,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,24573.08,1596067200000
68ΖΒΩΛ2-ΑΑΒ,contract:96575bde0a6c,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,24800.0,1597968000000
ΩΚ3ΖΩΛ2-6ΜΝ,contract:96575bde0a6c,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,24800.0,1597968000000
Ψ7Δ1ΩΛ2-4ΔΒ,contract:96575bde0a6c,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,24799.98,1603756800000
ΨΟΙ1ΩΛ2-Γ5Θ,contract:96575bde0a6c,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,24799.98,1603929600000
6ΟΙΦΩΛ2-ΛΤΠ,contract:96575bde0a6c,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,24800.0,1613088000000
91ΡΔΩΛ2-ΠΒΧ,contract:96575bde0a6c,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,24800.0,1613088000000
9ΜΧ5ΩΛ2-Π2Ο,contract:96575bde0a6c,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,24800.0,1613088000000
ΕΒ0ΜΩΛ2-ΗΒ9,contract:96575bde0a6c,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,24800.0,1618185600000
ΩΖ0ΔΩΛ2-ΘΓ0,contract:96575bde0a6c,ΚΑΤΑΚΥΡΩΣΗ,24800.0,1618185600000
6ΡΨΜΩΛ2-ΡΝΠ,contract:96575bde0a6c,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,24800.0,1618272000000
ΨΑΩΕΩΛ2-6Τ9,contract:96575bde0a6c,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,24800.0,1618272000000
90ΡΔΩΛ2-ΤΓΟ,contract:96575bde0a6c,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,24651.0,1618531200000
ΨΗΚΘΩΛ2-Σ34,contract:96575bde0a6c,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,24651.2,1618531200000
6Χ3ΖΩΛ2-ΥΘΣ,contract:96575bde0a6c,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,24800.0,1618790400000
9ΒΒΨΩΛ2-ΖΩΙ,contract:96575bde0a6c,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,24800.0,1618790400000
Ψ1Ψ2ΩΛ2-614,contract:96575bde0a6c,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,24800.0,1618963200000
ΨΝΓ8ΩΛ2-ΜΣΔ,contract:96575bde0a6c,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,24800.0,1618963200000
6ΦΖ6ΩΛ2-68Ο,contract:96575bde0a6c,ΚΑΤΑΚΥΡΩΣΗ,24800.0,1619136000000
ΩΑΡΘΩΛ2-ΓΘΓ,contract:96575bde0a6c,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,24800.0,1619136000000
ΨΣ3ΔΩΛ2-Ε2Β,contract:96575bde0a6c,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,24800.0,1624492800000
68Ξ0ΩΛ2-7Φ5,contract:e53bc8e727c5,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,3273.87,1581897600000
6Ψ45ΩΛ2-5ΗΞ,contract:e53bc8e727c5,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,3273.87,1582243200000
6ΤΓΞΩΛ2-Β8Π,contract:3322239017dc,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,12000.0,1581897600000
6Χ6ΗΩΛ2-Ρ4Η,contract:3322239017dc,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,12000.0,1581897600000
ΨΙΝΕΩΛ2-4Σ6,contract:3322239017dc,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,12000.0,1582675200000
ΩΩ3ΓΩΛ2-925,contract:3322239017dc,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,11928.8,1588550400000
63Υ3ΩΛ2-318,contract:3322239017dc,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,11928.8,1588636800000
6ΘΓ0ΩΛ2-4ΨΜ,contract:3322239017dc,ΣΥΜΒΑΣΗ,12000.0,1589932800000
Ψ3ΩΨΩΛ2-Φ5Υ,contract:243dee628076,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,161.2,1581897600000
Ψ71ΖΩΛ2-ΚΙ8,contract:ecf32dadda8e,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,14403.2,1581897600000
Ψ5Θ3ΩΛ2-2Σ0,contract:ecf32dadda8e,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,14403.2,1582243200000
ΩΣΛ9ΩΛ2-ΩΣΩ,contract:0a6aadb679c2,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,2930.12,1581897600000
Ω8ΛΡΩΛ2-ΙΑΙ,contract:0a6aadb679c2,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,2963.6,1582675200000
Ψ4ΜΤΩΛ2-ΚΕΗ,contract:0a6aadb679c2,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,2993.89,1582848000000
6ΟΩΝΩΛ2-ΨΝΧ,contract:0a6aadb679c2,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,2989.07,1583971200000
ΩΔ4ΠΩΛ2-6ΓΜ,contract:0a6aadb679c2,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,2991.9,1586736000000
68Ζ5ΩΛ2-659,contract:0a6aadb679c2,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,3000.0,1588204800000
Ω7Φ1ΩΛ2-ΘΤΤ,contract:0a6aadb679c2,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,2976.0,1592179200000
Ω13ΔΩΛ2-Π1Τ,contract:0a6aadb679c2,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,2980.96,1599696000000
Ψ1ΖΘΩΛ2-5ΩΞ,contract:0a6aadb679c2,ΚΑΤΑΚΥΡΩΣΗ,2997.59,1607904000000
Ω1ΔΩΩΛ2-Ω2Κ,contract:0a6aadb679c2,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,2997.59,1607990400000
6ΓΣΞΩΛ2-ΓΥΟ,contract:0a6aadb679c2,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,2998.32,1615248000000
ΩΩΡ4ΩΛ2-ΖΔΓ,contract:fb70e08de641,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,9999.51,1581897600000
ΩΙΤΝΩΛ2-ΔΡΤ,contract:fb70e08de641,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,9999.51,1582243200000
ΨΟΑΞΩΛ2-8ΝΘ,contract:fb70e08de641,ΣΥΜΒΑΣΗ,9999.98,1583798400000
ΩΧΓΔΩΛ2-ΓΤΧ,contract:fb70e08de641,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,9999.98,1583798400000
ΩΦΤΞΩΛ2-ΖΤΠ,contract:fb70e08de641,ΣΥΜΒΑΣΗ,9999.36,1584316800000
ΨΨ8ΙΩΛ2-ΘΕΚ,contract:fb70e08de641,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,10143.2,1588118400000
ΩΤΔΑΩΛ2-Ψ9Μ,contract:fb70e08de641,ΣΥΜΒΑΣΗ,10143.2,1588118400000
94Ω4ΩΛ2-ΗΓ7,contract:fb70e08de641,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,10000.0,1591747200000
ΩΛΘ9ΩΛ2-ΠΦ5,contract:fb70e08de641,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,10000.0,1591747200000
6ΗΥΟΩΛ2-ΕΣ4,contract:fb70e08de641,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,10000.0,1591920000000
Ψ1ΑΛΩΛ2-24Κ,contract:fb70e08de641,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,10000.0,1591920000000
ΨΗ9ΓΩΛ2-Ν05,contract:fb70e08de641,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,10079.2,1593043200000
ΩΜΜ9ΩΛ2-70Β,contract:fb70e08de641,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,10079.2,1593043200000
ΨΥΨ7ΩΛ2-ΔΕΘ,contract:fb70e08de641,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,10000.0,1593475200000
ΩΡΙΥΩΛ2-ΤΕ3,contract:fb70e08de641,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,10000.0,1593475200000
6ΤΟΟΩΛ2-Γ2Β,contract:fb70e08de641,ΣΥΜΒΑΣΗ,9999.98,1594166400000
6ΦΞΧΩΛ2-Λ48,contract:fb70e08de641,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,9999.98,1594166400000
629ΖΩΛ2-6ΞΦ,contract:fb70e08de641,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,9895.2,1594252800000
6ΥΟ9ΩΛ2-ΞΕΟ,contract:fb70e08de641,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,9895.2,1594252800000
Ω0Β2ΩΛ2-5ΘΞ,contract:fb70e08de641,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,9999.54,1600646400000
ΨΜΕ7ΩΛ2-76Ψ,contract:fb70e08de641,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,9986.96,1603152000000
6ΟΣ1ΩΛ2-ΩΦΥ,contract:fb70e08de641,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,9986.94,1603238400000
6ΔΓΨΩΛ2-ΤΚΟ,contract:fb70e08de641,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,9997.5,1609113600000
ΩΔΒΕΩΛ2-6ΝΗ,contract:fb70e08de641,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,9997.5,1609113600000
ΩΔ50ΩΛ2-ΔΜΛ,contract:fb70e08de641,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,9895.2,1613347200000
ΩΚΖΟΩΛ2-ΠΒΠ,contract:fb70e08de641,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,9895.2,1613347200000
ΨΡ8ΠΩΛ2-ΦΞΚ,contract:fb70e08de641,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,9999.36,1615507200000
621ΚΩΛ2-ΞΤΡ,contract:fb70e08de641,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,10000.0,1617926400000
ΩΙΣΝΩΛ2-ΣΔΜ,contract:fb70e08de641,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,10000.0,1617926400000
6ΨΤΛΩΛ2-ΙΛ7,contract:fb70e08de641,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,10000.0,1618185600000
Ψ4ΟΠΩΛ2-ΝΤ2,contract:fb70e08de641,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,10000.0,1618185600000
6Ζ87ΩΛ2-ΣΞΠ,contract:fb70e08de641,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,10000.0,1618531200000
ΨΩΖ5ΩΛ2-ΣΙ9,contract:fb70e08de641,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,10000.0,1618531200000
