org,year,month,procurement_stage,ada,issue_date,decision_type,subject,url,amount,amount_source,supplier_name,supplier_tax_id,signer,unit
50226,2021,12,other,ΩΝΘΡΟΡΗ9-Χ4Φ,2021-12-14,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ,https://diavgeia.gov.gr/doc/ΩΝΘΡΟΡΗ9-Χ4Φ,,,,,,
50226,2021,12,other,ΨΑΔ6ΟΡΗ9-ΗΞ6,2021-12-16,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,ΕΞΌΦΛΗΣΗ ΤΙΜΟΛΟΓΊΩΝ,https://diavgeia.gov.gr/doc/ΨΑΔ6ΟΡΗ9-ΗΞ6,,,,,,
50226,2021,12,other,ΨΩ9ΑΟΡΗ9-ΝΓΝ,2021-12-16,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ,https://diavgeia.gov.gr/doc/ΨΩ9ΑΟΡΗ9-ΝΓΝ,,,,,,
50226,2021,12,other,622ΟΟΡΗ9-ΠΣΞ,2021-12-17,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ,https://diavgeia.gov.gr/doc/622ΟΟΡΗ9-ΠΣΞ,,,,,,
50226,2021,12,other,6ΕΟΨΟΡΗ9-ΜΡΔ,2021-12-17,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ,https://diavgeia.gov.gr/doc/6ΕΟΨΟΡΗ9-ΜΡΔ,,,,,,
50226,2021,12,other,6ΝΩ6ΟΡΗ9-6ΦΠ,2021-12-17,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ,https://diavgeia.gov.gr/doc/6ΝΩ6ΟΡΗ9-6ΦΠ,,,,,,
50226,2021,12,other,97Φ7ΟΡΗ9-Ο66,2021-12-17,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ,https://diavgeia.gov.gr/doc/97Φ7ΟΡΗ9-Ο66,,,,,,
50226,2021,12,other,9ΛΙΨΟΡΗ9-ΥΓΛ,2021-12-17,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ,https://diavgeia.gov.gr/doc/9ΛΙΨΟΡΗ9-ΥΓΛ,,,,,,
50226,2021,12,other,9ΝΦΚΟΡΗ9-ΗΙ4,2021-12-17,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ,https://diavgeia.gov.gr/doc/9ΝΦΚΟΡΗ9-ΗΙ4,,,,,,
50226,2021,12,other,Ρ4Ο4ΟΡΗ9-Χ96,2021-12-17,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ,https://diavgeia.gov.gr/doc/Ρ4Ο4ΟΡΗ9-Χ96,,,,,,
50226,2021,12,other,Ψ5ΜΠΟΡΗ9-ΥΜΥ,2021-12-17,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ,https://diavgeia.gov.gr/doc/Ψ5ΜΠΟΡΗ9-ΥΜΥ,,,,,,
50226,2021,12,other,Ψ6ΝΔΟΡΗ9-ΑΟΤ,2021-12-17,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ,https://diavgeia.gov.gr/doc/Ψ6ΝΔΟΡΗ9-ΑΟΤ,,,,,,
50226,2021,12,other,Ψ79ΧΟΡΗ9-Ι1Π,2021-12-17,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ,https://diavgeia.gov.gr/doc/Ψ79ΧΟΡΗ9-Ι1Π,,,,,,
50226,2021,12,other,61ΗΖΟΡΗ9-ΑΗΒ,2021-12-20,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ,https://diavgeia.gov.gr/doc/61ΗΖΟΡΗ9-ΑΗΒ,,,,,,
50226,2021,12,other,67Η9ΟΡΗ9-0Γ3,2021-12-20,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ,https://diavgeia.gov.gr/doc/67Η9ΟΡΗ9-0Γ3,,,,,,
50226,2021,12,other,6ΕΦΞΟΡΗ9-ΧΤ8,2021-12-20,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ,https://diavgeia.gov.gr/doc/6ΕΦΞΟΡΗ9-ΧΤ8,,,,,,
50226,2021,12,other,6ΨΕΘΟΡΗ9-96Ψ,2021-12-20,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ,https://diavgeia.gov.gr/doc/6ΨΕΘΟΡΗ9-96Ψ,,,,,,
50226,2021,12,other,945ΛΟΡΗ9-9ΒΜ,2021-12-20,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ,https://diavgeia.gov.gr/doc/945ΛΟΡΗ9-9ΒΜ,,,,,,
50226,2021,12,cancellation,9ΨΨΙΟΡΗ9-49Θ,2021-12-20,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,ΑΠΟΦΑΣΗ ΑΝΑΚΛΗΣΗΣ-ΑΝΑΤΡΟΠΗΣ ΔΕΣΜΕΥΣΗΣ,https://diavgeia.gov.gr/doc/9ΨΨΙΟΡΗ9-49Θ,,,,,,
50226,2021,12,other,Ψ0Α1ΟΡΗ9-ΕΚΡ,2021-12-20,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ,https://diavgeia.gov.gr/doc/Ψ0Α1ΟΡΗ9-ΕΚΡ,,,,,,
50226,2021,12,other,Ψ305ΟΡΗ9-Ρ3Λ,2021-12-20,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ,https://diavgeia.gov.gr/doc/Ψ305ΟΡΗ9-Ρ3Λ,,,,,,
50226,2021,12,other,Ψ7ΣΑΟΡΗ9-83Ν,2021-12-20,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ,https://diavgeia.gov.gr/doc/Ψ7ΣΑΟΡΗ9-83Ν,,,,,,
50226,2021,12,other,ΨΑ32ΟΡΗ9-Ν5Π,2021-12-20,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ,https://diavgeia.gov.gr/doc/ΨΑ32ΟΡΗ9-Ν5Π,,,,,,
50226,2021,12,other,ΨΔ3ΗΟΡΗ9-ΣΟ8,2021-12-20,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ,https://diavgeia.gov.gr/doc/ΨΔ3ΗΟΡΗ9-ΣΟ8,,,,,,
50226,2021,12,other,ΨΕΥ2ΟΡΗ9-Β9Ψ,2021-12-20,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ,https://diavgeia.gov.gr/doc/ΨΕΥ2ΟΡΗ9-Β9Ψ,,,,,,
50226,2021,12,other,ΨΠΕΑΟΡΗ9-ΛΚΣ,2021-12-20,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ,https://diavgeia.gov.gr/doc/ΨΠΕΑΟΡΗ9-ΛΚΣ,,,,,,
50226,2021,12,other,ΨΤ17ΟΡΗ9-ΙΚΤ,2021-12-20,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ,https://diavgeia.gov.gr/doc/ΨΤ17ΟΡΗ9-ΙΚΤ,,,,,,
50226,2021,12,cancellation,ΩΖΗΤΟΡΗ9-ΞΦΙ,2021-12-20,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,ΑΠΟΦΑΣΗ ΑΝΑΚΛΗΣΗΣ-ΑΝΑΤΡΟΠΗΣ ΔΕΣΜΕΥΣΗΣ,https://diavgeia.gov.gr/doc/ΩΖΗΤΟΡΗ9-ΞΦΙ,,,,,,
50226,2021,12,cancellation,ΩΘΑ7ΟΡΗ9-ΗΜ4,2021-12-20,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,ΑΠΟΦΑΣΗ ΑΝΑΚΛΗΣΗΣ-ΑΝΑΤΡΟΠΗΣ ΔΕΣΜΕΥΣΗΣ,https://diavgeia.gov.gr/doc/ΩΘΑ7ΟΡΗ9-ΗΜ4,,,,,,
50226,2021,12,other,ΩΤ9ΧΟΡΗ9-7ΝΤ,2021-12-20,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ,https://diavgeia.gov.gr/doc/ΩΤ9ΧΟΡΗ9-7ΝΤ,,,,,,
50226,2021,12,other,6Ω22ΟΡΗ9-ΟΝΣ,2021-12-21,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,περί του ετησίου ελέγχου και πιστοποίησης της καλής λειτουργίας  της γεφυροπλάστιγγας του λιμένων Λ.Τ.Φθιώτιδαςα και επισκευή ετησίων προβλημάτων αυτής,https://diavgeia.gov.gr/doc/6Ω22ΟΡΗ9-ΟΝΣ,,,,,,
50226,2021,12,other,9Η6ΡΟΡΗ9-3ΙΡ,2021-12-21,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,εξόγληση τιμολογίων,https://diavgeia.gov.gr/doc/9Η6ΡΟΡΗ9-3ΙΡ,,,,,,
50226,2021,12,other,ΨΒΟ2ΟΡΗ9-ΛΑΕ,2021-12-21,ΛΟΙΠΕΣ ΑΤΟΜΙΚΕΣ ΔΙΟΙΚΗΤΙΚΕΣ ΠΡΑΞΕΙΣ,περί επισκευής της πλάστιγγας στο λιμένα Αρκίτσας,https://diavgeia.gov.gr/doc/ΨΒΟ2ΟΡΗ9-ΛΑΕ,,,,,,
50226,2021,12,other,ΩΤΜΑΟΡΗ9-7ΒΜ,2021-12-21,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,"Εκτέλεση του έργου «Αντικατάσταση δέστρας πρόσδεσης σκαφών και προσθήκη νέας στο λιμάνι Στυλίδας», προϋπολογισμού 14.000,00 ευρώ με το ΦΠΑ",https://diavgeia.gov.gr/doc/ΩΤΜΑΟΡΗ9-7ΒΜ,14000.0,subject:trusted_budget_phrase,,,,
50226,2021,12,other,9ΨΤΤΟΡΗ9-ΙΟ2,2021-12-23,ΕΓΚΡΙΣΗ ΠΡΟΥΠΟΛΟΓΙΣΜΟΥ,περί συντάξεως και εγκρίσεως του προϋπολογισμού των Εσόδων και Εξόδων οικονομικού έτους 2022 του Λιμενικού Ταμείου Φθ/δας.,https://diavgeia.gov.gr/doc/9ΨΤΤΟΡΗ9-ΙΟ2,,,,,,
50226,2021,12,other,6605ΟΡΗ9-301,2021-12-24,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ,https://diavgeia.gov.gr/doc/6605ΟΡΗ9-301,,,,,,
50226,2021,12,cancellation,6Λ2ΜΟΡΗ9-Λ49,2021-12-24,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,ΑΠΟΦΑΣΗ ΑΝΑΚΛΗΣΗΣ-ΑΝΑΤΡΟΠΗΣ ΔΕΣΜΕΥΣΗΣ,https://diavgeia.gov.gr/doc/6Λ2ΜΟΡΗ9-Λ49,,,,,,
50226,2021,12,other,6ΛΡ3ΟΡΗ9-ΕΝΤ,2021-12-24,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ,https://diavgeia.gov.gr/doc/6ΛΡ3ΟΡΗ9-ΕΝΤ,,,,,,
50226,2021,12,other,6Π6ΙΟΡΗ9-8Υ2,2021-12-24,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ,https://diavgeia.gov.gr/doc/6Π6ΙΟΡΗ9-8Υ2,,,,,,
50226,2021,12,other,6Τ63ΟΡΗ9-Ω0Κ,2021-12-24,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ,https://diavgeia.gov.gr/doc/6Τ63ΟΡΗ9-Ω0Κ,,,,,,
50226,2021,12,other,Ψ3Ο2ΟΡΗ9-7ΜΨ,2021-12-24,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ,https://diavgeia.gov.gr/doc/Ψ3Ο2ΟΡΗ9-7ΜΨ,,,,,,
50226,2021,12,other,ΨΗΩΨΟΡΗ9-Ω2Α,2021-12-24,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ,https://diavgeia.gov.gr/doc/ΨΗΩΨΟΡΗ9-Ω2Α,,,,,,
50226,2021,12,cancellation,ΨΙΡΡΟΡΗ9-059,2021-12-24,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,ΑΠΟΦΑΣΗ ΑΝΑΚΛΗΣΗΣ-ΑΝΑΤΡΟΠΗΣ ΔΕΣΜΕΥΣΗΣ,https://diavgeia.gov.gr/doc/ΨΙΡΡΟΡΗ9-059,,,,,,
50226,2021,12,other,ΨΟΣΛΟΡΗ9-Ο7Α,2021-12-24,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ,https://diavgeia.gov.gr/doc/ΨΟΣΛΟΡΗ9-Ο7Α,,,,,,
50226,2021,12,other,ΨΠΕ0ΟΡΗ9-3ΙΠ,2021-12-24,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ,https://diavgeia.gov.gr/doc/ΨΠΕ0ΟΡΗ9-3ΙΠ,,,,,,
50226,2021,12,other,Ω022ΟΡΗ9-Ζ93,2021-12-24,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ,https://diavgeia.gov.gr/doc/Ω022ΟΡΗ9-Ζ93,,,,,,
50226,2021,12,other,Ω3Ν2ΟΡΗ9-Ψ9Κ,2021-12-24,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ,https://diavgeia.gov.gr/doc/Ω3Ν2ΟΡΗ9-Ψ9Κ,,,,,,
50226,2021,12,cancellation,ΩΝΥ7ΟΡΗ9-Φ59,2021-12-24,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,ΑΠΟΦΑΣΗ ΑΝΑΚΛΗΣΗΣ-ΑΝΑΤΡΟΠΗΣ ΔΕΣΜΕΥΣΗΣ,https://diavgeia.gov.gr/doc/ΩΝΥ7ΟΡΗ9-Φ59,,,,,,
50226,2021,12,cancellation,ΩΝΦ5ΟΡΗ9-ΘΕ8,2021-12-24,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,ΑΠΟΦΑΣΗ ΑΝΑΚΛΗΣΗΣ-ΑΝΑΤΡΟΠΗΣ ΔΕΣΜΕΥΣΗΣ,https://diavgeia.gov.gr/doc/ΩΝΦ5ΟΡΗ9-ΘΕ8,,,,,,
50226,2021,12,cancellation,6ΒΔΔΟΡΗ9-6ΨΜ,2021-12-27,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,ΑΠΟΦΑΣΗ ΑΝΑΚΛΗΣΗΣ-ΑΝΑΤΡΟΠΗΣ ΔΕΣΜΕΥΣΗΣ,https://diavgeia.gov.gr/doc/6ΒΔΔΟΡΗ9-6ΨΜ,,,,,,
50226,2021,12,cancellation,6ΧΦΦΟΡΗ9-7ΚΥ,2021-12-27,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,ΑΠΟΦΑΣΗ ΑΝΑΚΛΗΣΗΣ-ΑΝΑΤΡΟΠΗΣ ΔΕΣΜΕΥΣΗΣ,https://diavgeia.gov.gr/doc/6ΧΦΦΟΡΗ9-7ΚΥ,,,,,,
50226,2021,12,other,9ΛΩΤΟΡΗ9-ΗΑ0,2021-12-28,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑ΄ΛΜΑ ΠΛΗΡΩΜΗΣ,https://diavgeia.gov.gr/doc/9ΛΩΤΟΡΗ9-ΗΑ0,,,,,,
50226,2021,12,cancellation,6335ΟΡΗ9-ΝΙΚ,2021-12-29,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,ΑΠΟΦΑΣΗ ΑΝΑΤΡΟΠΗΣ-ΑΝΑΚΛΗΣΗΣ ΔΕΣΜΕΥΣΗΣ,https://diavgeia.gov.gr/doc/6335ΟΡΗ9-ΝΙΚ,,,,,,
50226,2021,12,approval,63ΧΨΟΡΗ9-99Κ,2021-12-29,ΛΟΙΠΕΣ ΑΤΟΜΙΚΕΣ ΔΙΟΙΚΗΤΙΚΕΣ ΠΡΑΞΕΙΣ,"Έγκριση απόδοσης λογαριασμού και απαλλαγή υπολόγου ποσού 500,00 ευρώ το οποίο είχε διατεθεί για την κάλυψη της δαπάνης της πάσης φύσεως αλληλο-γραφίας για το έτος 2021.",https://diavgeia.gov.gr/doc/63ΧΨΟΡΗ9-99Κ,,,,,,
50226,2021,12,cancellation,6ΕΟΝΟΡΗ9-425,2021-12-29,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,ΑΠΟΦΑΣΗ ΑΝΑΤΡΟΠΗΣ-ΑΝΑΚΛΗΣΗΣ ΔΕΣΜΕΥΣΗΣ,https://diavgeia.gov.gr/doc/6ΕΟΝΟΡΗ9-425,,,,,,
50226,2021,12,cancellation,6ΞΩ7ΟΡΗ9-ΔΔΧ,2021-12-29,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,ΑΠΟΦΑΣΗ ΑΝΑΤΡΟΠΗΣ-ΑΝΑΚΛΗΣΗΣ ΔΕΣΜΕΥΣΗΣ,https://diavgeia.gov.gr/doc/6ΞΩ7ΟΡΗ9-ΔΔΧ,,,,,,
50226,2021,12,approval,6ΟΖΥΟΡΗ9-Χ0Δ,2021-12-29,ΙΣΟΛΟΓΙΣΜΟΣ – ΑΠΟΛΟΓΙΣΜΟΣ,Έγκριση του Απολογισμού Εσόδων-Εξόδων και του Ισολογισμού της χρηματικής Διαχείρισης του Λιμενικού Ταμείου Φθ/δας οικονομικού έτους 2016,https://diavgeia.gov.gr/doc/6ΟΖΥΟΡΗ9-Χ0Δ,,,,,,
50226,2021,12,cancellation,6ΨΤ1ΟΡΗ9-ΩΥΜ,2021-12-29,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,ΑΠΟΦΑΣΗ ΑΝΑΤΡΟΠΗΣ-ΑΝΑΚΛΗΣΗΣ ΔΕΣΜΕΥΣΗΣ,https://diavgeia.gov.gr/doc/6ΨΤ1ΟΡΗ9-ΩΥΜ,,,,,,
50226,2021,12,approval,93ΔΒΟΡΗ9-2Γ8,2021-12-29,ΙΣΟΛΟΓΙΣΜΟΣ – ΑΠΟΛΟΓΙΣΜΟΣ,Έγκριση του Απολογισμού Εσόδων-Εξόδων και του Ισολογισμού της χρηματικής Διαχείρισης του Λιμενικού Ταμείου Φθ/δας οικονομικού έτους 2019,https://diavgeia.gov.gr/doc/93ΔΒΟΡΗ9-2Γ8,,,,,,
50226,2021,12,approval,96ΞΣΟΡΗ9-ΒΟΑ,2021-12-29,ΙΣΟΛΟΓΙΣΜΟΣ – ΑΠΟΛΟΓΙΣΜΟΣ,Έγκριση του Απολογισμού Εσόδων-Εξόδων και του Ισολογισμού της χρηματικής Διαχείρισης του Λιμενικού Ταμείου Φθ/δας οικονομικού έτους 2018,https://diavgeia.gov.gr/doc/96ΞΣΟΡΗ9-ΒΟΑ,,,,,,
50226,2021,12,other,96ΥΧΟΡΗ9-ΤΣΓ,2021-12-29,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,περί εγκρίσεως της δαπάνης ως της απευθείας αναθέσεως υπηρεσιών τεχνικού Ασφαλείας γραφείων ΛΤΦ και λιμένα Στυλίδας,https://diavgeia.gov.gr/doc/96ΥΧΟΡΗ9-ΤΣΓ,,,,,,
50226,2021,12,cancellation,9714ΟΡΗ9-Θ3Ο,2021-12-29,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,ΑΠΟΦΑΣΗ ΑΝΑΤΡΟΠΗΣ-ΑΝΑΚΛΗΣΗΣ ΔΕΣΜΕΥΣΗΣ,https://diavgeia.gov.gr/doc/9714ΟΡΗ9-Θ3Ο,,,,,,
50226,2021,12,cancellation,976ΞΟΡΗ9-ΝΑΗ,2021-12-29,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,ΑΠΟΦΑΣΗ ΑΝΑΤΡΟΠΗΣ-ΑΝΑΚΛΗΣΗΣ ΔΕΣΜΕΥΣΗΣ,https://diavgeia.gov.gr/doc/976ΞΟΡΗ9-ΝΑΗ,,,,,,
50226,2021,12,cancellation,9ΔΨΣΟΡΗ9-ΜΟ6,2021-12-29,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,ΑΠΟΦΑΣΗ ΑΝΑΤΡΟΠΗΣ-ΑΝΑΚΛΗΣΗΣ ΔΕΣΜΕΥΣΗΣ,https://diavgeia.gov.gr/doc/9ΔΨΣΟΡΗ9-ΜΟ6,,,,,,
50226,2021,12,cancellation,9ΘΙ0ΟΡΗ9-Κ70,2021-12-29,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,ΑΠΟΦΑΣΗ ΑΝΑΤΡΟΠΗΣ-ΑΝΑΚΛΗΣΗΣ ΔΕΣΜΕΥΣΗΣ,https://diavgeia.gov.gr/doc/9ΘΙ0ΟΡΗ9-Κ70,,,,,,
50226,2021,12,cancellation,9ΜΒ4ΟΡΗ9-ΦΣΞ,2021-12-29,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,ΑΠΟΦΑΣΗ ΑΝΑΤΡΟΠΗΣ-ΑΝΑΚΛΗΣΗΣ ΔΕΣΜΕΥΣΗΣ,https://diavgeia.gov.gr/doc/9ΜΒ4ΟΡΗ9-ΦΣΞ,,,,,,
50226,2021,12,approval,9Τ1ΥΟΡΗ9-ΒΣΜ,2021-12-29,ΙΣΟΛΟΓΙΣΜΟΣ – ΑΠΟΛΟΓΙΣΜΟΣ,Έγκριση του Απολογισμού Εσόδων-Εξόδων και του Ισολογισμού της χρηματικής Διαχείρισης του Λιμενικού Ταμείου Φθ/δας οικονομικού έτους 2014,https://diavgeia.gov.gr/doc/9Τ1ΥΟΡΗ9-ΒΣΜ,,,,,,
50226,2021,12,approval,9ΥΛ1ΟΡΗ9-ΦΟΣ,2021-12-29,ΙΣΟΛΟΓΙΣΜΟΣ – ΑΠΟΛΟΓΙΣΜΟΣ,Έγκριση του Απολογισμού Εσόδων-Εξόδων και του Ισολογισμού της χρηματικής Διαχείρισης του Λιμενικού Ταμείου Φθ/δας οικονομικού έτους 2017,https://diavgeia.gov.gr/doc/9ΥΛ1ΟΡΗ9-ΦΟΣ,,,,,,
50226,2021,12,cancellation,9ΧΛΚΟΡΗ9-Δ2Ρ,2021-12-29,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,ΑΠΟΦΑΣΗ ΑΝΑΤΡΟΠΗΣ-ΑΝΑΚΛΗΣΗΣ ΔΕΣΜΕΥΣΗΣ,https://diavgeia.gov.gr/doc/9ΧΛΚΟΡΗ9-Δ2Ρ,,,,,,
