org,year,month,procurement_stage,ada,issue_date,decision_type,subject,url,amount,amount_source,supplier_name,supplier_tax_id,signer,unit
50449,2020,1,other,Ψ69ΥΟΡΥΑ-9ΝΣ,1578441600000,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,ΜΗΧΑΝΟΛΟΓΙΚΑ ΑΝΤΑΛ/ΚΑ ΕΚΤΟΣ ΑΠΟ ΚΙΝΗΤΗΡΕΣ & ΜΕΡΗ ΤΟΥΣ ΜΗΧΑΝΗΜΑΤΩΝ ΕΡΓΩΝ 2020,https://diavgeia.gov.gr/doc/Ψ69ΥΟΡΥΑ-9ΝΣ,26000.0,detail:extraFieldValues.amountWithVAT.amount,,090116804,111339,80903
50449,2020,1,other,ΨΗΩΡΟΡΥΑ-ΑΟ4,1578441600000,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,ΥΠΗΡΕΣΙΕΣ ΕΠΙΘΕΩΡΗΣΗΣ ΜΗΧΑΝΗΜΑΤΩΝ 2020,https://diavgeia.gov.gr/doc/ΨΗΩΡΟΡΥΑ-ΑΟ4,5000.0,detail:extraFieldValues.amountWithVAT.amount,,090116804,111339,80903
50449,2020,1,other,Ω2ΔΡΟΡΥΑ-ΓΙΗ,1578441600000,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,ΔΕΣΜΕΥΣΗ ΠΙΣΤΩΣΗΣ ΥΠΗΡΕΣΙΑΣ ΚΑΘΑΡΙΟΤΗΤΑΣ ΚΤΙΡΙΩΝ ΔΕΥΑΚ,https://diavgeia.gov.gr/doc/Ω2ΔΡΟΡΥΑ-ΓΙΗ,16800.0,detail:extraFieldValues.amountWithVAT.amount,,090116804,111339,80903
50449,2020,1,other,Ω678ΟΡΥΑ-ΖΦ5,1578441600000,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,"ΣΥΜΒΑΣΗ (Σ1/2020)
ΑΝΑΘΕΣΗ ΠΑΡΟΧΗΣ ΥΠΗΡΕΣΙΑΣ ΚΑΘΑΡΙΟΤΗΤΑΣ ΤΩΝ ΚΤΙΡΙΑΚΩΝ ΕΓΚΑΤΑΣΤΑΣΕΩΝ ΤΗΣ ΔΕΥΑΚ",https://diavgeia.gov.gr/doc/Ω678ΟΡΥΑ-ΖΦ5,16800.0,detail:extraFieldValues.awardAmount.amount,,123526267,100052091,80902
50449,2020,1,other,ΩΗΤ0ΟΡΥΑ-ΝΨΡ,1578441600000,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,ΣΥΣΣΩΡΕΥΤΕΣ ΜΕΤΑΦΟΡΙΚΩΝ ΜΕΣΩΝ 2020,https://diavgeia.gov.gr/doc/ΩΗΤ0ΟΡΥΑ-ΝΨΡ,5000.0,detail:extraFieldValues.amountWithVAT.amount,,090116804,111339,80903
50449,2020,1,other,ΩΣΜ4ΟΡΥΑ-ΘΩΣ,1578441600000,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,ΣΥΣΣΩΡΕΥΤΕΣ ΜΗΧΑΝΗΜΑΤΩΝ ΕΡΓΩΝ 2020,https://diavgeia.gov.gr/doc/ΩΣΜ4ΟΡΥΑ-ΘΩΣ,4000.0,detail:extraFieldValues.amountWithVAT.amount,,090116804,111339,80903
50449,2020,1,other,ΩΦΠ2ΟΡΥΑ-Α36,1578441600000,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,ΑΝΤΑΛΛΑΚΤΙΚΑ ΜΗΧΑΝΩΝ & ΜΕΡΗ ΤΟΥΣ ΜΕΤΑΦΟΡΙΚΩΝ ΜΕΣΩΝ 2020,https://diavgeia.gov.gr/doc/ΩΦΠ2ΟΡΥΑ-Α36,23000.0,detail:extraFieldValues.amountWithVAT.amount,,090116804,111339,80903
50449,2020,1,other,9ΨΧΓΟΡΥΑ-ΑΤΣ,1578528000000,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,ΔΕΣΜΕΥΣΗ ΠΙΣΤΩΣΗΣ ΓΙΑ ΔΙΑΦΟΡΑ ΕΞΟΔΑ,https://diavgeia.gov.gr/doc/9ΨΧΓΟΡΥΑ-ΑΤΣ,3000.0,detail:extraFieldValues.amountWithVAT.amount,,090116804,111339,80903
50449,2020,1,other,ΩΞ6ΔΟΡΥΑ-ΒΒΒ,1578528000000,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,ΔΕΣΜΕΥΣΗ ΠΙΣΤΩΣΗΣ ΣΥΝΤΗΡΗΣΗ ΛΟΓΙΣΜΙΚΟΥ ΒΙΟΜΗΧΑΝΙΚΩΝ ΑΥΤΟΜΑΤΙΣΜΩΝ ΤΗΛ/ΝΣΗΣ & ΥΔΡΕΥΣΗΣ ΔΕΥΑ ΚΟΖΑΝΗΣ 2019-20,https://diavgeia.gov.gr/doc/ΩΞ6ΔΟΡΥΑ-ΒΒΒ,12041.6,detail:extraFieldValues.amountWithVAT.amount,,090116804,111339,80903
50449,2020,1,other,9ΘΛΣΟΡΥΑ-ΕΟ7,1578614400000,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,ΝΕΟ ΕΞΩΤΕΡΙΚΟ ΔΙΚΤΥΟ ΥΔΡΕΥΣΗΣ ΔΕ ΕΛΛΗΣΠΟΝΤΟΥ ΔΗΜΟΥ ΚΟΖΑΝΗΣ,https://diavgeia.gov.gr/doc/9ΘΛΣΟΡΥΑ-ΕΟ7,1500000.0,detail:extraFieldValues.amountWithVAT.amount,,090116804,111339,80903
50449,2020,1,other,Ψ6ΒΦΟΡΥΑ-ΨΝΒ,1578614400000,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,ΑΝΟΡΥΞΗ 2 ΕΡΕΥΝΗΤΙΚΩΝ ΓΕΩΤΡΗΣΕΩΝ ΣΤΙΣ ΠΗΓΕΣ ΕΡΜΑΚΙΑΣ & ΚΑΡΥΔΙΤΣΑΣ,https://diavgeia.gov.gr/doc/Ψ6ΒΦΟΡΥΑ-ΨΝΒ,17360.0,detail:extraFieldValues.amountWithVAT.amount,,090116804,111339,80903
50449,2020,1,other,Ψ74ΒΟΡΥΑ-8ΤΜ,1578614400000,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,ΠΡΟΜΗΘΕΙΑ ΕΞΟΠΛΙΣΜΟΥ ΔΡΑΣΗΣ ΚΥΚΛΟΣ ΑΣΤΙΚΟΥ ΝΕΡΟΥ-ΕΝΕΡΓΕΙΑΣ 2014-2020,https://diavgeia.gov.gr/doc/Ψ74ΒΟΡΥΑ-8ΤΜ,50000.0,detail:extraFieldValues.amountWithVAT.amount,,090116804,111339,80903
50449,2020,1,other,ΨΜΥΠΟΡΥΑ-024,1578614400000,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,ΑΝΟΡΥΞΗ ΥΔΡΟΓΕΩΤΡΗΣΗΣ ΣΤΗ Τ.Κ ΡΥΜΝΙΟΥ,https://diavgeia.gov.gr/doc/ΨΜΥΠΟΡΥΑ-024,25365.0,detail:extraFieldValues.amountWithVAT.amount,,090116804,111339,80903
50449,2020,1,other,Ω5Π9ΟΡΥΑ-ΖΩ8,1578614400000,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,ΔΕΣΜΕΥΣΗ ΠΙΣΤΩΣΗΣ ΠΡΟΜΗΘΕΙΑ ΑΝΤΑΛΛΑΚΤΙΚΩΝ ΦΙΛΤΡΩΝ ΑΠΟΣΜΗΣΗΣ ΕΕΛ ΒΙ.ΠΕ,https://diavgeia.gov.gr/doc/Ω5Π9ΟΡΥΑ-ΖΩ8,5900.0,detail:extraFieldValues.amountWithVAT.amount,,090116804,111339,80903
50449,2020,1,other,6ΦΜΡΟΡΥΑ-ΑΡΛ,1578873600000,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,ΣΥΝΤΗΡΗΣΗ ΘΕΡΜΙΚΩΝ ΥΠΟΣΤΑΘΜΩΝ ΤΗΛΕΘΕΡΜΑΝΣΗΣ,https://diavgeia.gov.gr/doc/6ΦΜΡΟΡΥΑ-ΑΡΛ,8000.0,detail:extraFieldValues.amountWithVAT.amount,,090116804,111339,80903
50449,2020,1,other,ΨΑ5ΖΟΡΥΑ-039,1578873600000,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,ΔΕΣΜ.ΠΙΣΤ.ΠΑΡΟΧΗ ΥΠΗΡΕΣΙΩΝ ΣΥΝΤΗΡΗΣΗΣ Θ/Υ ΚΑΤΑΝΑΛΩΤΩΝ Τ/Θ 2019-2020,https://diavgeia.gov.gr/doc/ΨΑ5ΖΟΡΥΑ-039,16000.0,detail:extraFieldValues.amountWithVAT.amount,,090116804,111339,80903
50449,2020,1,other,Ω2ΑΤΟΡΥΑ-Π93,1578873600000,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,ΠΡΟΜΗΘΕΙΑ ΔΙΑΦΟΡΩΝ ΕΠΙΠΛΩΝ & ΕΞΟΠΛΙΣΜΟΥ,https://diavgeia.gov.gr/doc/Ω2ΑΤΟΡΥΑ-Π93,15000.0,detail:extraFieldValues.amountWithVAT.amount,,090116804,111339,80903
50449,2020,1,other,62ΒΦΟΡΥΑ-6ΥΩ,1578960000000,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,ΣΥΝΤΗΡΗΣΗ ΒΕΛΤΙΩΣΗ ΥΦΙΣΤΑΜΕΝΟΥ ΔΙΚΤΥΟΥ ΔΙΑΝΟΜΗΣ & ΑΓΩΓΩΝ ΜΕΤΑΦΟΡΑΣ ΓΙΑ ΤΗΝ ΕΓΚΑΤΑΣΤΑΣΗ Τ/Θ ΚΟΖΑΝΗΣ 2019-20,https://diavgeia.gov.gr/doc/62ΒΦΟΡΥΑ-6ΥΩ,280000.0,detail:extraFieldValues.amountWithVAT.amount,,090116804,111339,80903
50449,2020,1,other,ΩΦΑ4ΟΡΥΑ-ΗΘΨ,1578960000000,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,ΔΙΑΚΑΝΟΝΙΣΜΟΣ ΑΓΡΟΖΗΜΙΩΝ,https://diavgeia.gov.gr/doc/ΩΦΑ4ΟΡΥΑ-ΗΘΨ,7000.0,detail:extraFieldValues.amountWithVAT.amount,,090116804,111339,80903
50449,2020,1,other,61ΘΑΟΡΥΑ-ΣΥΤ,1579046400000,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,ΔΕΣΜ.ΠΙΣΤ.ΔΙΑΧΕΙΡΙΣΗ GIS & ΠΡΟΣΟΜΟΙΩΣΗ ΔΙΚΤΥΩΝ ΔΕΥΑ ΚΟΖΑΝΗΣ,https://diavgeia.gov.gr/doc/61ΘΑΟΡΥΑ-ΣΥΤ,65000.0,detail:extraFieldValues.amountWithVAT.amount,,090116804,111339,80903
50449,2020,1,other,6749ΟΡΥΑ-ΤΦΖ,1579046400000,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,ΕΣΩΤΕΡΙΚΑ & ΕΞΩΤΕΡΙΚΑ ΔΙΚΤΥΑ ΥΔΡΕΥΣΗΣ ΤΟΠ.ΚΟΙΝΟΤΗΤΩΝ Δ.ΚΟΖΑΝΗΣ,https://diavgeia.gov.gr/doc/6749ΟΡΥΑ-ΤΦΖ,97362.51,detail:extraFieldValues.amountWithVAT.amount,,090116804,111339,80903
50449,2020,1,other,6ΛΑΠΟΡΥΑ-Χ3Ν,1579046400000,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,ΔΕΣΜΕΥΣΗ ΠΙΣΤΩΣΗΣ ΛΕΙΤΟΥΡΓΙΑΣ ΒΙΟΛΟΓΙΚΟΥ ΚΑΘΑΡΙΣΜΟΥ ΒΙ.ΠΕ ΚΟΖΑΝΗΣ,https://diavgeia.gov.gr/doc/6ΛΑΠΟΡΥΑ-Χ3Ν,114000.0,detail:extraFieldValues.amountWithVAT.amount,,090116804,111339,80903
50449,2020,1,other,6Ν85ΟΡΥΑ-Κ5Φ,1579046400000,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,ΑΠΟΚΑΤΑΣΤΑΣΗ ΑΣΦΑΛΤΙΚΩΝ ΤΟΜΩΝ ΟΔΟΣΤΡΩΜΑΤΟΣ ΣΤΟ ΔΗΜΟ ΚΟΖΑΝΗΣ,https://diavgeia.gov.gr/doc/6Ν85ΟΡΥΑ-Κ5Φ,106000.0,detail:extraFieldValues.amountWithVAT.amount,,090116804,111339,80903
50449,2020,1,other,6ΝΙΙΟΡΥΑ-Μ9Π,1579046400000,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,ΠΡΟΣΔΙΟΡΙΣΜΟΣ ΧΩΡΙΚΗΣ & ΧΡΟΝΙΚΗΣ ΜΕΤΑΒΟΛΗΣ ΡΥΠΑΝΣΗΣ ΥΠΟΓΕΙΩΝ ΝΕΡΩΝ ΣΤΗ ΛΕΚΑΝΗ ΣΑΡΙΓΚΙΟΛ ΜΕ ΕΞΑΣΘΕΝΕΣ ΧΡΩΜΙΟ,https://diavgeia.gov.gr/doc/6ΝΙΙΟΡΥΑ-Μ9Π,15000.0,detail:extraFieldValues.amountWithVAT.amount,,090116804,111339,80903
50449,2020,1,other,6ΠΑ1ΟΡΥΑ-ΠΚΨ,1579046400000,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,ΠΡΟΜΗΘΕΙΑ ΨΗΦΙΑΚΩΝ ΜΕΤΑΔΟΤΩΝ ΔΙΑΦΟΡΙΚΗΣ ΠΙΕΣΗΣ ΘΕΡΜΟΥ ΑΕΡΑ,https://diavgeia.gov.gr/doc/6ΠΑ1ΟΡΥΑ-ΠΚΨ,2200.0,detail:extraFieldValues.amountWithVAT.amount,,090116804,111339,80903
50449,2020,1,other,9ΞΖΗΟΡΥΑ-ΨΛ2,1579046400000,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,ΔΕΣΜΕΥΣΗ ΠΙΣΤΩΣΗΣ ΠΡΟΜΗΘΕΙΑ ΥΠΟΧΛΩΡΙΩΔΟΥΣ ΝΑΤΡΙΟΥ Σ61/19,https://diavgeia.gov.gr/doc/9ΞΖΗΟΡΥΑ-ΨΛ2,20000.0,detail:extraFieldValues.amountWithVAT.amount,,090116804,111339,80903
50449,2020,1,other,Ψ3ΚΣΟΡΥΑ-Λ8Ω,1579046400000,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,ΕΞΩΤΕΡΙΚΟ ΔΙΚΤΥΟ ΜΤΦ ΑΚΑΘΑΡΤΩΝ ΟΙΚ.ΚΡΟΚΟΥ ΣΤΗΝ ΕΕΛ ΚΟΖΑΝΗΣ,https://diavgeia.gov.gr/doc/Ψ3ΚΣΟΡΥΑ-Λ8Ω,100000.0,detail:extraFieldValues.amountWithVAT.amount,,090116804,111339,80903
50449,2020,1,other,ΨΘ1ΗΟΡΥΑ-ΨΣ6,1579046400000,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,ΔΕΣΜ.ΠΙΣΤ.ΜΕΛΕΤΗ ΕΝΕΡΓΕΙΑΚΟΥ ΣΥΜΨΗΦΙΣΜΟΥ ΕΓΚΑΤΑΣΤΑΣΕΩΝ ΥΔΡΕΥΣΗΣ ΜΕ ΧΡΗΣΗ Α.Π.Ε,https://diavgeia.gov.gr/doc/ΨΘ1ΗΟΡΥΑ-ΨΣ6,45000.0,detail:extraFieldValues.amountWithVAT.amount,,090116804,111339,80903
