ada,contract_id,decision_type,amount,issue_date
Ω5Λ7ΟΡΥΑ-ΓΑ8,contract:9368294e65aa,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,2232.0,1578009600000
6ΠΑ1ΟΡΥΑ-ΠΚΨ,contract:9368294e65aa,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,2200.0,1579046400000
9Κ6ΞΟΡΥΑ-4ΧΖ,contract:9368294e65aa,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,2180.08,1582156800000
9ΚΗ9ΟΡΥΑ-4ΗΗ,contract:9368294e65aa,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,2200.0,1591056000000
665ΛΟΡΥΑ-2Ρ8,contract:f04f1cd87402,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,80000.0,1578355200000
66Ω4ΟΡΥΑ-Θ0Π,contract:8f2381755935,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,31800.0,1578355200000
ΩΓΑΑΟΡΥΑ-9ΔΖ,contract:8f2381755935,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,32000.0,1589414400000
619ΞΟΡΥΑ-ΡΘ2,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10000.0,1578441600000
6ΓΕ1ΟΡΥΑ-ΛΤ1,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10000.0,1578441600000
ΩΡ33ΟΡΥΑ-Ν4Ω,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10000.0,1579132800000
ΨΤΝΡΟΡΥΑ-ΑΟ3,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10000.0,1579737600000
ΨΩΚΕΟΡΥΑ-ΨΦΚ,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10000.0,1579824000000
ΩΥ2ΣΟΡΥΑ-ΔΘΔ,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10000.0,1581638400000
6Ε37ΟΡΥΑ-ΕΔΛ,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10000.0,1582156800000
Ψ7ΑΖΟΡΥΑ-ΛΑΨ,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10000.0,1583452800000
Ω0ΜΝΟΡΥΑ-Ω9Τ,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10000.0,1583452800000
ΩΚ98ΟΡΥΑ-ΥΒΤ,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10115.0,1594339200000
ΩΒΑΣΟΡΥΑ-Λ8Ο,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10000.0,1595203200000
ΩΧΔ8ΟΡΥΑ-9ΞΙ,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10000.0,1599523200000
6Ο51ΟΡΥΑ-0ΩΛ,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10000.0,1609804800000
9Η8ΜΟΡΥΑ-ΚΗΚ,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10000.0,1609977600000
ΩΛΝΙΟΡΥΑ-ΞΒΤ,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10000.0,1609977600000
ΨΚ5ΕΟΡΥΑ-6Τ2,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10000.0,1610409600000
ΨΨΤ9ΟΡΥΑ-Σ6Ο,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10000.0,1610582400000
Ψ2Τ3ΟΡΥΑ-Υ3Ε,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10000.0,1611100800000
ΩΑ6ΝΟΡΥΑ-ΩΔ1,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10000.0,1611100800000
ΨΘΙΦΟΡΥΑ-ΛΙ6,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10000.0,1611792000000
ΨΤ77ΟΡΥΑ-Θ77,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10000.0,1616976000000
ΨΙΗΦΟΡΥΑ-Φ10,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10000.0,1625184000000
Ω2ΨΡΟΡΥΑ-ΞΚΩ,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10000.0,1625616000000
60Υ9ΟΡΥΑ-Ω0Τ,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,9645.8,1633046400000
Ω172ΟΡΥΑ-0Ψ0,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10000.0,1638144000000
6ΥΟ6ΟΡΥΑ-ΝΗ5,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10000.0,1638489600000
6Μ6ΥΟΡΥΑ-ΗΛ0,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10000.0,1641859200000
9ΦΠΑΟΡΥΑ-ΔΓΝ,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,9824.0,1642118400000
9Υ2ΙΟΡΥΑ-1ΥΟ,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10000.0,1642464000000
9ΝΧΑΟΡΥΑ-ΡΒΤ,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,9900.0,1642550400000
6ΗΔΔΟΡΥΑ-ΡΥΦ,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10000.0,1643587200000
93Ρ1ΟΡΥΑ-9Σ1,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10000.0,1643587200000
9ΩΜΡΟΡΥΑ-Γ58,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10000.0,1646784000000
6ΖΩΣΟΡΥΑ-ΑΝΛ,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10000.0,1648684800000
ΩΝ2ΡΟΡΥΑ-ΝΧΝ,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10000.0,1648684800000
6ΑΠΔΟΡΥΑ-Ι5Ξ,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10000.0,1649289600000
ΨΦΑΡΟΡΥΑ-Κ70,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10000.0,1654473600000
6Η1ΦΟΡΥΑ-3ΞΒ,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10000.0,1658102400000
6ΝΘΑΟΡΥΑ-78Ψ,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10000.0,1664496000000
ΩΣΔΖΟΡΥΑ-41Μ,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10000.0,1666224000000
ΩΧΕΩΟΡΥΑ-ΕΟ2,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10000.0,1666656000000
6ΜΚΟΟΡΥΑ-ΒΣΜ,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10375.0,1667260800000
9ΟΘΗΟΡΥΑ-ΑΕΙ,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10000.0,1669161600000
94ΜΔΟΡΥΑ-3ΙΗ,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10200.0,1673222400000
ΨΓ8ΧΟΡΥΑ-ΨΚΤ,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10200.0,1673222400000
6ΒΒΖΟΡΥΑ-ΦΔ6,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10000.0,1673308800000
6ΣΙΖΟΡΥΑ-Λ0Β,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10000.0,1673308800000
Ψ89ΜΟΡΥΑ-ΑΛΩ,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10000.0,1673395200000
ΨΨΟΖΟΡΥΑ-ΞΞΖ,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10000.0,1673913600000
686ΡΟΡΥΑ-Π64,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10000.0,1674518400000
9Υ7ΝΟΡΥΑ-ΘΡΡ,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10000.0,1674518400000
ΨΗΑΝΟΡΥΑ-ΓΨΚ,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10000.0,1675814400000
ΨΑ0ΚΟΡΥΑ-ΚΙΡ,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10000.0,1680652800000
6ΑΔΣΟΡΥΑ-Υ0Ω,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10000.0,1690329600000
624ΕΟΡΥΑ-ΦΡΤ,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10000.0,1697760000000
60ΕΤΟΡΥΑ-ΧΨΖ,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10000.0,1702944000000
6ΥΑ9ΟΡΥΑ-3ΝΜ,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10000.0,1704240000000
9Δ7ΣΟΡΥΑ-Ν26,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10000.0,1704240000000
Ρ9Τ7ΟΡΥΑ-Υ7Ν,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10000.0,1707782400000
9Υ0ΖΟΡΥΑ-ΧΣΞ,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10000.0,1711497600000
99ΓΟΟΡΥΑ-1Σ1,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10000.0,1715904000000
ΡΛΙΗΟΡΥΑ-8ΛΕ,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10000.0,1724889600000
Ψ5ΖΒΟΡΥΑ-ΛΦ6,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10000.0,1724976000000
Ψ306ΟΡΥΑ-2Δ5,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10000.0,1728000000000
61Ε9ΟΡΥΑ-ΗΧ5,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10000.0,1728259200000
9ΑΦ5ΟΡΥΑ-Ο28,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10400.0,1735862400000
ΨΓΘ7ΟΡΥΑ-Ι9Η,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10400.0,1736294400000
ΨΤΛΓΟΡΥΑ-ΧΝΥ,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10200.0,1736294400000
606ΚΟΡΥΑ-ΡΕΣ,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10000.0,1736380800000
