org,year,month,procurement_stage,ada,issue_date,decision_type,subject,url,amount,amount_source,supplier_name,supplier_tax_id,signer,unit
50621,2020,1,other,ΨΕΡ8ΟΡΣΜ-Ν8Ρ,1578355200000,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,Απόφαση 2/2020 Προέδρου για εκτέλεση εργασιών προμήθειας υπηρεσιών και ανάληψης δαπάνης,https://diavgeia.gov.gr/doc/ΨΕΡ8ΟΡΣΜ-Ν8Ρ,,,,,100051417,79423
50621,2020,1,other,6ΓΡ2ΟΡΣΜ-Θ6Η,1578441600000,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,Απόφαση Ανάληψης Υποχρέωσης ορθή για προμήθεια γεωδαιτικού σταθμού και gps,https://diavgeia.gov.gr/doc/6ΓΡ2ΟΡΣΜ-Θ6Η,,,,,110096,79421
50621,2020,1,other,ΩΙ7ΑΟΡΣΜ-3Β3,1578441600000,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,ΑΠΟΦΑΣΗ ΑΝΑΛΗΨΗΣ ΥΠΟΧΡΕΩΣΗΣ,https://diavgeia.gov.gr/doc/ΩΙ7ΑΟΡΣΜ-3Β3,,,,,110096,79421
50621,2020,1,other,ΩΞΘΤΟΡΣΜ-5ΕΩ,1578441600000,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,Απόφαση Ανάληψης Υποχρέωσης,https://diavgeia.gov.gr/doc/ΩΞΘΤΟΡΣΜ-5ΕΩ,,,,,110096,79421
50621,2020,1,approval,ΩΣ6ΨΟΡΣΜ-35Η,1578441600000,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,Απόφαση ανάληψης υποχρέωσης για έγκριση της 21/2019 μελέτης,https://diavgeia.gov.gr/doc/ΩΣ6ΨΟΡΣΜ-35Η,,,,,110096,79421
50621,2020,1,other,6Η9ΖΟΡΣΜ-Ε4Δ,1578528000000,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,Απόφαση ανάληψης υποχρέωσης για προμήθεια συστήματος προτεραιότητας,https://diavgeia.gov.gr/doc/6Η9ΖΟΡΣΜ-Ε4Δ,,,,,110096,79421
50621,2020,1,approval,ΨΕ94ΟΡΣΜ-00Κ,1578528000000,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,Απόφαση ανάληψης υποχρέωσης για έγκριση 22/2019 μελέτης,https://diavgeia.gov.gr/doc/ΨΕ94ΟΡΣΜ-00Κ,,,,,110096,79421
50621,2020,1,other,ΩΙΥΗΟΡΣΜ-Π4Φ,1578528000000,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,Απόφαση ανάληψης υποχρέωσης για προμήθεια λαστιχένιων αγωγών (ορθή επανάληψη),https://diavgeia.gov.gr/doc/ΩΙΥΗΟΡΣΜ-Π4Φ,,,,,110096,79421
50621,2020,1,other,Ψ7ΙΗΟΡΣΜ-19Ε,1578614400000,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,Απόφαση 4/2020 Προέδρου για εκτέλεση εργασιών προμήθειας υπηρεσιών και ανάληψης δαπάνης,https://diavgeia.gov.gr/doc/Ψ7ΙΗΟΡΣΜ-19Ε,,,,,100051417,79423
50621,2020,1,other,Ω7Ζ6ΟΡΣΜ-ΣΤΟ,1578614400000,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,Απόφαση 5/2020 Προέδρου για εκτέλεση εργασιών προμήθειας υπηρεσιών και ανάληψης δαπάνης,https://diavgeia.gov.gr/doc/Ω7Ζ6ΟΡΣΜ-ΣΤΟ,,,,,100051417,79423
50621,2020,1,other,ΨΩΡΜΟΡΣΜ-ΦΝΕ,1579478400000,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,Απόφαση 7/2020 Προέδρου για εκτέλεση εργασιών προμήθειας υπηρεσιών και ανάληψης δαπάνης,https://diavgeia.gov.gr/doc/ΨΩΡΜΟΡΣΜ-ΦΝΕ,,,,,100051417,79423
50621,2020,1,other,64ΖΨΟΡΣΜ-52Μ,1579737600000,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,Απόφαση 35/2019 ΔΣ ΔΕΥΑΣ με θέμα: Σύμβαση ανάθεσης υπηρεσιών υπευθύνου τύπου για χρονικό διάστημα ενός (1) έτους.,https://diavgeia.gov.gr/doc/64ΖΨΟΡΣΜ-52Μ,,,,,100051417,79423
50621,2020,1,other,661ΑΟΡΣΜ-ΦΤ4,1579737600000,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,Απόφαση 14/2020 ΔΣ ΔΕΥΑΣ με θέμα: Προμήθεια συστήματος προτεραιότητας και μηχανής καταμέτρησης χαρτονομισμάτων,https://diavgeia.gov.gr/doc/661ΑΟΡΣΜ-ΦΤ4,,,,,100051417,79423
50621,2020,1,approval,6Ι3ΞΟΡΣΜ-Π3Σ,1579737600000,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,Απόφαση 37/2020 ΔΣ ΔΕΥΑΣ με θέμα:Έγκριση παράτασης σύμβασης προμήθειας υγρών καυσίμων έτους 2018,https://diavgeia.gov.gr/doc/6Ι3ΞΟΡΣΜ-Π3Σ,,,,,100051417,79423
50621,2020,1,other,6Μ7ΨΟΡΣΜ-ΒΚΚ,1579737600000,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,Απόφαση 29/2020 ΔΣ ΔΕΥΑΣ με θέμα: Προμήθεια λαστιχένιων αγωγών υψηλής πιέσεως για χρήση στα αποφρακτικά οχήματα της ΔΕΥΑΣ.,https://diavgeia.gov.gr/doc/6Μ7ΨΟΡΣΜ-ΒΚΚ,,,,,100051417,79423
50621,2020,1,other,6ΝΝΧΟΡΣΜ-Μ77,1579737600000,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,Απόφαση 36/2020 ΔΣ ΔΕΥΑΣ με θέμα: Ανάθεση μελέτης αποχέτευσης για το υποέργο με τίτλο “Οριστική μελέτη αποχέτευσης δικτύων με την μέθοδο του κενού ΤΚ Κάτω Καμήλας” που είναι ενταγμένο στο πρόγραμμα «Φιλόδημος Ι»,https://diavgeia.gov.gr/doc/6ΝΝΧΟΡΣΜ-Μ77,,,,,100051417,79423
50621,2020,1,other,6ΠΝΦΟΡΣΜ-ΚΥΒ,1579737600000,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,Απόφαση 18/2020 ΔΣ ΔΕΥΑΣ με θέμα: Π΄ροσληψη εξωτερικού συνεργάτη με ειδικότητα ΠΕ Οικονομολόγου,https://diavgeia.gov.gr/doc/6ΠΝΦΟΡΣΜ-ΚΥΒ,,,,,100051417,79423
50621,2020,1,award,6ΧΓΦΟΡΣΜ-ΥΡΝ,1579737600000,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,Απόφαση 32/2020 ΔΣ ΔΕΥΑΣ με θέμα: Έγκριση πρακτικού διαγωνισμού έλεγχοσ δικαιολογητικών κατακύρωσης για την παροχή υπηρεσίας Παροχή υπηρεσιών για την προμήθεια και εγκατάσταση νέων διαχυτών αέρα στις δεξαμενές αερισμού της ΕΕΛ Σερρών.,https://diavgeia.gov.gr/doc/6ΧΓΦΟΡΣΜ-ΥΡΝ,,,,,100051417,79423
50621,2020,1,other,9Π9ΠΟΡΣΜ-1ΨΟ,1579737600000,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,Απόφαση 19/2020 ΔΣ ΔΕΥΑΣ με θέμα: Πρόσληψη εξωτερικού συνεργάτη με ειδικότητα ΠΕ Πολ. Μηχανικού,https://diavgeia.gov.gr/doc/9Π9ΠΟΡΣΜ-1ΨΟ,,,,,100051417,79423
50621,2020,1,other,9ΡΓΣΟΡΣΜ-ΦΔΛ,1579737600000,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,Απόφαση 22/2020 ΔΣ ΔΕΥΑΣ με θέμα:Μετάβαση στο νέο πρότυπο για την υγιεινή και ασφάλεια ISO45001,https://diavgeia.gov.gr/doc/9ΡΓΣΟΡΣΜ-ΦΔΛ,,,,,100051417,79423
50621,2020,1,award,ΩΡΠΔΟΡΣΜ-ΒΩ9,1579737600000,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,Απόφαση 33/2020 ΔΣ ΔΕΥΑΣ με θέμα: Έγκριση του από 10-01-2020 πρακτικού για τον έλεγχο των υποβληθέντων δικαιολογητικών κατακύρωσης της προσωρινής αναδόχου εταιρείας για το έργο «Αποκαταστάσεις σε διάφορα σημεία του Δήμου Σερρών για τα έτη 2019-2020,https://diavgeia.gov.gr/doc/ΩΡΠΔΟΡΣΜ-ΒΩ9,,,,,100051417,79423
50621,2020,1,other,ΩΥΑ7ΟΡΣΜ-Ι9Υ,1579737600000,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,Απόφαση 30/2020 ΔΣ ΔΕΥΑΣ με θέμα: Βελτιωτικές επεμβάσεις στο δίκτυο ύδρευσης Δήμου Σερρών,https://diavgeia.gov.gr/doc/ΩΥΑ7ΟΡΣΜ-Ι9Υ,,,,,100051417,79423
50621,2020,1,other,ΨΜΕΠΟΡΣΜ-Ζ1Η,1580083200000,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,Απόφαση 8/2020 Προέδρου για εκτέλεση εργασιών προμήθειας υπηρεσιών και ανάληψης δαπάνης,https://diavgeia.gov.gr/doc/ΨΜΕΠΟΡΣΜ-Ζ1Η,,,,,100051417,79423
50621,2020,1,other,ΩΖ46ΟΡΣΜ-ΧΗΑ,1580169600000,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,ΑΠΟΦΑΣΗ ΑΝΑΛΗΨΗΣ ΥΠΟΧΡΕΩΣΗΣ ΓΙΑ ΠΑΡΟΧΗ ΥΠΗΡΕΣΙΩΝ ΠΟΛΙΤΙΚΟΥ ΜΗΧΑΝΙΚΟΥ,https://diavgeia.gov.gr/doc/ΩΖ46ΟΡΣΜ-ΧΗΑ,,,,,100051417,79423
50621,2020,1,other,ΩΛΙΟΟΡΣΜ-ΩΛΘ,1580169600000,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,Απόφαση ανάληψης υποχρέωσης παροχή υπηρεσιών οικονομολόγου,https://diavgeia.gov.gr/doc/ΩΛΙΟΟΡΣΜ-ΩΛΘ,,,,,110096,79421
50621,2020,1,other,9Η83ΟΡΣΜ-ΡΚΣ,1580342400000,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,Απόφαση ανάληψης υποχρέωσης υπεύθυνος τύπου,https://diavgeia.gov.gr/doc/9Η83ΟΡΣΜ-ΡΚΣ,,,,,110096,79421
50621,2020,1,other,ΩΥΠΤΟΡΣΜ-ΠΘ2,1580342400000,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,Απόφαση Ανάληψης Υποχρέωσης για προμήθεια καυσίμων,https://diavgeia.gov.gr/doc/ΩΥΠΤΟΡΣΜ-ΠΘ2,,,,,110096,79421
50621,2020,1,approval,6Ε8ΧΟΡΣΜ-ΔΕΒ,1580428800000,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,Απόφαση Ανάληψης Υποχρέωσης έγκριση μελέτης,https://diavgeia.gov.gr/doc/6Ε8ΧΟΡΣΜ-ΔΕΒ,,,,,110096,79421
50621,2020,1,other,9ΛΒΔΟΡΣΜ-ΡΣ7,1580428800000,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,Απόφαση Ανάληψης Υποχρέωσης,https://diavgeia.gov.gr/doc/9ΛΒΔΟΡΣΜ-ΡΣ7,,,,,110096,79421
50621,2020,1,other,ΨΩΥΙΟΡΣΜ-989,1580428800000,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,Απόφαση 10/2020 Προέδρου για εκτέλεση εργασιών προμήθειας υπηρεσιών και ανάληψης δαπάνης,https://diavgeia.gov.gr/doc/ΨΩΥΙΟΡΣΜ-989,,,,,100051417,79423
50621,2020,1,other,Ω8ΠΣΟΡΣΜ-7ΗΦ,1580428800000,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,Απόφαση Ανάληψης Υποχρέωσης προμήθεια αδρανών υλικών,https://diavgeia.gov.gr/doc/Ω8ΠΣΟΡΣΜ-7ΗΦ,,,,,110096,79421
50621,2020,1,other,6ΚΖΓΟΡΣΜ-ΛΤ9,2020-01-02,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΠΡΟΜΗΘΕΙΑ ΠΕΙΡΑΙΩΣ 2-1-20,https://diavgeia.gov.gr/doc/6ΚΖΓΟΡΣΜ-ΛΤ9,,,,,,
50621,2020,1,other,Ψ0ΩΧΟΡΣΜ-ΡΕ5,2020-01-02,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΠΛΗΡΩΜΗ ΛΟΓΑΡΙΑΣΜΟΥ ΔΕΗ,https://diavgeia.gov.gr/doc/Ψ0ΩΧΟΡΣΜ-ΡΕ5,,,,,,
50621,2020,1,other,ΩΞ1ΚΟΡΣΜ-5ΩΦ,2020-01-02,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΠΡΟΜΗΘΕΙΕΣ ΤΡΑΠΕΖΩΝ ΑΠΟ ΕΙΣΠΡΑΞΕΙΣ ΠΕΛΑΤΩΝ ΜΕΣΩ ΠΑΓΙΑΣ ΕΝΤΟΛΗΣ-1ος 2020,https://diavgeia.gov.gr/doc/ΩΞ1ΚΟΡΣΜ-5ΩΦ,,,,,,
50621,2020,1,other,60ΜΡΟΡΣΜ-0Κ6,2020-01-03,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΕΚΤΑΚΤΕΣ ΠΡΟΚΑΤΑΒΟΛΕΣ 1ος 2020,https://diavgeia.gov.gr/doc/60ΜΡΟΡΣΜ-0Κ6,,,,,,
50621,2020,1,other,65ΒΠΟΡΣΜ-2ΙΩ,2020-01-03,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΕΚΤΑΚΤΕΣ ΠΡΟΚΑΤΑΒΟΛΕΣ 1ος 2020,https://diavgeia.gov.gr/doc/65ΒΠΟΡΣΜ-2ΙΩ,,,,,,
50621,2020,1,other,66ΗΖΟΡΣΜ-ΒΤΘ,2020-01-03,ΠΡΑΞΗ ΠΟΥ ΑΦΟΡΑ ΣΕ ΣΥΛΛΟΓΙΚΟ ΟΡΓΑΝΟ - ΕΠΙΤΡΟΠΗ - ΟΜΑΔΑ ΕΡΓΑΣΙΑΣ - ΟΜΑΔΑ ΕΡΓΟΥ - ΜΕΛΗ ΣΥΛΛΟΓΙΚΟΥ ΟΡΓΑΝΟΥ,Απόφαση 11/2020 ΔΣ ΔΕΥΑΣ με θέμα: Ορισμός Επιτροπών διαγωνισμού έργων (περ. 8.α. και περ.8.β. του άρθρου 221 του Ν. 4412/2016 της ΔΕΥΑ Σερρών ανά τμήματα για όλο το έτος 2020.,https://diavgeia.gov.gr/doc/66ΗΖΟΡΣΜ-ΒΤΘ,,,,,,
50621,2020,1,other,6ΓΨΩΟΡΣΜ-ΜΔ7,2020-01-03,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΕΚΤΑΚΤΕΣ ΠΡΟΚΑΤΑΒΟΛΕΣ 1ος 2020,https://diavgeia.gov.gr/doc/6ΓΨΩΟΡΣΜ-ΜΔ7,,,,,,
50621,2020,1,other,6ΔΧΕΟΡΣΜ-Τ4Π,2020-01-03,ΚΑΝΟΝΙΣΤΙΚΗ ΠΡΑΞΗ,Απόφαση 1/2020 ΔΣ ΔΕΥΑΣ με θέμα:Ψήφιση λειτουργικών και διοικητικών εξόδων προϋπολογισμού 2020 της ΔΕΥΑ Σερρών,https://diavgeia.gov.gr/doc/6ΔΧΕΟΡΣΜ-Τ4Π,,,,,,
50621,2020,1,approval,6ΚΕΛΟΡΣΜ-Θ89,2020-01-03,ΚΑΝΟΝΙΣΤΙΚΗ ΠΡΑΞΗ,Απόφαση 10/2020 ΔΣ ΔΕΥΑΣ με θέμα: Έγκριση παράτασης συνολικής προθεσμίας για το έργο Αποκαταστάσεις σε διάφορα σημεία του Δήμου Σερρών για τα έτη 2017-2018.,https://diavgeia.gov.gr/doc/6ΚΕΛΟΡΣΜ-Θ89,,,,,,
50621,2020,1,other,6Μ8ΝΟΡΣΜ-ΠΥ7,2020-01-03,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΕΚΤΑΚΤΕΣ ΠΡΟΚΑΤΑΒΟΛΕΣ 1ος 2020,https://diavgeia.gov.gr/doc/6Μ8ΝΟΡΣΜ-ΠΥ7,,,,,,
50621,2020,1,other,6ΜΔΑΟΡΣΜ-ΖΩ5,2020-01-03,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΕΚΤΑΚΤΕΣ ΠΡΟΚΑΤΑΒΟΛΕΣ 1ος 2020,https://diavgeia.gov.gr/doc/6ΜΔΑΟΡΣΜ-ΖΩ5,,,,,,
50621,2020,1,other,6ΜΤΕΟΡΣΜ-30Α,2020-01-03,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΠΡΟΜΗΘΕΙΑ ΠΕΙΡΑΩΣ,https://diavgeia.gov.gr/doc/6ΜΤΕΟΡΣΜ-30Α,,,,,,
50621,2020,1,other,6Ρ5ΒΟΡΣΜ-Ρ28,2020-01-03,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΕΚΤΑΚΤΕΣ ΠΡΟΚΑΤΑΒΟΛΕΣ 1ος 2020,https://diavgeia.gov.gr/doc/6Ρ5ΒΟΡΣΜ-Ρ28,,,,,,
50621,2020,1,other,6Ρ9ΜΟΡΣΜ-1ΧΑ,2020-01-03,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΠΡΟΜΗΘΕΙΕΣ ΤΡΑΠΕΖΩΝ ΑΠΟ ΕΙΣΠΡΑΞΕΙΣ ΠΕΛΑΤΩΝ ΜΕΣΩ ΠΑΓΙΑΣ ΕΝΤΟΛΗΣ-1ος 2020,https://diavgeia.gov.gr/doc/6Ρ9ΜΟΡΣΜ-1ΧΑ,,,,,,
50621,2020,1,other,6ΡΗΧΟΡΣΜ-1ΔΦ,2020-01-03,ΚΑΝΟΝΙΣΤΙΚΗ ΠΡΑΞΗ,"Απόφαση 5/2020 ΔΣ ΔΕΥΑΣ ορθή επανάληψη με θέμα: Πρόταση για επίλυση δικασιτκών αποφάσεων 55/2019,56/2019,57/2019 και 58/2019 του Ειρηνοδικείου Σερρών.",https://diavgeia.gov.gr/doc/6ΡΗΧΟΡΣΜ-1ΔΦ,,,,,,
50621,2020,1,other,ΨΑΕΝΟΡΣΜ-Γ3Π,2020-01-03,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΔΕΗ 03-01-20,https://diavgeia.gov.gr/doc/ΨΑΕΝΟΡΣΜ-Γ3Π,,,,,,
50621,2020,1,approval,ΨΕ5ΛΟΡΣΜ-ΞΞΨ,2020-01-03,ΚΑΝΟΝΙΣΤΙΚΗ ΠΡΑΞΗ,Απόφαση 2/2020 ΔΣ ΔΕΥΑΣ ορθή επανάληψη: Έγκριση ψήφιση πιστώσεων νέων έργων μελετών καθώς και συνεχιζόμενων έργων μελετών της ΔΕΥΑ Σερρών,https://diavgeia.gov.gr/doc/ΨΕ5ΛΟΡΣΜ-ΞΞΨ,,,,,,
50621,2020,1,other,ΨΡΘΗΟΡΣΜ-ΗΦΡ,2020-01-03,ΚΑΝΟΝΙΣΤΙΚΗ ΠΡΑΞΗ,Απόφαση 3/2020 ΔΣ ΔΕΥΑΣ με θέμα: Ψήφιση δαπανών που έχουν πραγματοποιηθεί τα προηγούμενα έτη των οποίων η πληρωμή από τη ΔΕΥΑ Σερρών θα γίνει εντός του 2020,https://diavgeia.gov.gr/doc/ΨΡΘΗΟΡΣΜ-ΗΦΡ,,,,,,
50621,2020,1,other,Ω3Ο3ΟΡΣΜ-ΤΜ8,2020-01-03,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΠΡΟΚΑΤΑΒΟΛΕΣ ΠΡΟΣΩΠΙΚΟΥ 1ος 2020,https://diavgeia.gov.gr/doc/Ω3Ο3ΟΡΣΜ-ΤΜ8,,,,,,
50621,2020,1,other,ΩΗ6ΥΟΡΣΜ-ΟΒΒ,2020-01-03,ΛΟΙΠΕΣ ΑΤΟΜΙΚΕΣ ΔΙΟΙΚΗΤΙΚΕΣ ΠΡΑΞΕΙΣ,Απόφαση 6/2020 ΔΣ ΔΕΥΑΣ με θέμα: Επανατοποθέτηση εργαζομένου σε Τμήμα Ύδρευσης από το Τμήμα Εκμετάλλευσης,https://diavgeia.gov.gr/doc/ΩΗ6ΥΟΡΣΜ-ΟΒΒ,,,,,,
50621,2020,1,approval,ΩΚ8ΘΟΡΣΜ-09Ψ,2020-01-03,ΚΑΝΟΝΙΣΤΙΚΗ ΠΡΑΞΗ,"Απόφαση 4/2020 ΔΣ ΔΕΥΑΣ με θέμα:Έγκριση ψήφιση συνδρομών εισφορών σε εφημερίδες, περιοδικά, ΕΔΕΥΑ λοιπά έτους 2020.",https://diavgeia.gov.gr/doc/ΩΚ8ΘΟΡΣΜ-09Ψ,,,,,,
50621,2020,1,other,ΩΚΓ1ΟΡΣΜ-ΖΘ1,2020-01-03,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΕΚΤΑΚΤΕΣ ΠΡΟΚΑΤΑΒΟΛΕΣ 1ος 2020,https://diavgeia.gov.gr/doc/ΩΚΓ1ΟΡΣΜ-ΖΘ1,,,,,,
50621,2020,1,other,ΩΜ85ΟΡΣΜ-6ΤΒ,2020-01-03,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΕΚΤΑΚΤΕΣ ΠΡΟΚΑΤΑΒΟΛΕΣ 1ος 2020,https://diavgeia.gov.gr/doc/ΩΜ85ΟΡΣΜ-6ΤΒ,,,,,,
50621,2020,1,other,ΩΧ3ΣΟΡΣΜ-ΙΤ8,2020-01-03,ΚΑΝΟΝΙΣΤΙΚΗ ΠΡΑΞΗ,Απόφαση 7/2019 ΔΣ ΔΕΥΑΣ με θέμα: Παροχή υπηρεσιών στη ΔΕΥΑΣ αρμοδιότητας ΠΕ Οικονομολόγου για τις ανάγκες του Διοικητικού και ΟΙκονομικού Τμήματος ΔΕΥΑ Σερρών,https://diavgeia.gov.gr/doc/ΩΧ3ΣΟΡΣΜ-ΙΤ8,,,,,,
50621,2020,1,other,Ψ903ΟΡΣΜ-Α9Θ,2020-01-07,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΔΕΗ 07-01-20,https://diavgeia.gov.gr/doc/Ψ903ΟΡΣΜ-Α9Θ,,,,,,
50621,2020,1,other,ΨΖ9ΒΟΡΣΜ-Α29,2020-01-08,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΔΕΗ 08-01-20,https://diavgeia.gov.gr/doc/ΨΖ9ΒΟΡΣΜ-Α29,,,,,,
50621,2020,1,other,ΨΚΓΙΟΡΣΜ-ΞΚΛ,2020-01-08,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΔΑΝΕΙΑ ΠΡΟΣΩΠΙΚΟΥ ΜΕΣΩ ΤΡΑΠΕΖΑΣ EUROBANK- 1ος 2020,https://diavgeia.gov.gr/doc/ΨΚΓΙΟΡΣΜ-ΞΚΛ,,,,,,
50621,2020,1,other,Ω778ΟΡΣΜ-4Ψ1,2020-01-08,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΠΡΟΜΗΘΕΙΑ ΠΕΙΡΑΙΩΣ,https://diavgeia.gov.gr/doc/Ω778ΟΡΣΜ-4Ψ1,,,,,,
50621,2020,1,other,6ΕΩ5ΟΡΣΜ-3ΒΠ,2020-01-09,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΠΡΟΜΗΘΕΙΑ,https://diavgeia.gov.gr/doc/6ΕΩ5ΟΡΣΜ-3ΒΠ,,,,,,
50621,2020,1,other,6ΩΖΦΟΡΣΜ-ΦΗΡ,2020-01-09,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΔΕΗ 09-01-20,https://diavgeia.gov.gr/doc/6ΩΖΦΟΡΣΜ-ΦΗΡ,,,,,,
50621,2020,1,other,Ω2ΗΣΟΡΣΜ-ΞΛΝ,2020-01-09,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΕΚΤΑΚΤΕΣ ΠΡΟΚΑΤΑΒΟΛΕΣ 1ος 2020,https://diavgeia.gov.gr/doc/Ω2ΗΣΟΡΣΜ-ΞΛΝ,,,,,,
