ada,contract_id,decision_type,amount,issue_date
618ΠΟΡΥΕ-3ΦΩ,contract:61726b51bb5e,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,35000.0,1577923200000
64ΒΕΟΡΥΕ-1Τ7,contract:f0639299d377,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,750.0,1577923200000
94ΘΧΟΡΥΕ-ΙΑ6,contract:f0639299d377,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,760.0,1583971200000
64Γ1ΟΡΥΕ-ΝΗΤ,contract:feebdbe186e2,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10000.0,1577923200000
667ΓΟΡΥΕ-1Θ9,contract:fec435066444,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,2170000.0,1577923200000
678ΟΟΡΥΕ-ΗΜΛ,contract:02883ac9b401,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,950.0,1577923200000
ΨΜ5ΗΟΡΥΕ-ΖΔΒ,contract:02883ac9b401,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,989.0,1577923200000
615ΗΟΡΥΕ-Κ4Σ,contract:02883ac9b401,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,989.0,1578355200000
ΩΚ5ΟΟΡΥΕ-ΝΓΚ,contract:02883ac9b401,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,989.0,1578614400000
6ΞΥΠΟΡΥΕ-2ΒΥ,contract:02883ac9b401,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,989.0,1579046400000
Ω2ΜΥΟΡΥΕ-Υ4Α,contract:02883ac9b401,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,989.0,1579478400000
6212ΟΡΥΕ-40Ρ,contract:02883ac9b401,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,989.0,1579737600000
ΩΛ0ΓΟΡΥΕ-ΠΝΗ,contract:02883ac9b401,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,989.0,1580256000000
65Χ6ΟΡΥΕ-ΦΑΩ,contract:02883ac9b401,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,991.0,1580774400000
9ΠΔ2ΟΡΥΕ-ΒΡ7,contract:02883ac9b401,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,989.0,1581292800000
Ω5ΕΥΟΡΥΕ-Ζ6Α,contract:02883ac9b401,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,985.0,1581897600000
6ΖΛ8ΟΡΥΕ-3ΔΩ,contract:02883ac9b401,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,995.0,1582156800000
ΨΧ45ΟΡΥΕ-Ρ5Ι,contract:02883ac9b401,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,988.0,1582588800000
9ΔΒΧΟΡΥΕ-ΟΒΖ,contract:02883ac9b401,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,989.0,1583280000000
6122ΟΡΥΕ-Υ2Ι,contract:02883ac9b401,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,1000.0,1583798400000
6ΗΣΨΟΡΥΕ-1Ι0,contract:02883ac9b401,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,989.0,1583884800000
6ΥΙ1ΟΡΥΕ-736,contract:02883ac9b401,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,989.0,1583971200000
6ΘΔΞΟΡΥΕ-ΓΟ5,contract:02883ac9b401,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,960.0,1584057600000
ΨΧΧΤΟΡΥΕ-ΛΚ9,contract:02883ac9b401,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,989.0,1584057600000
ΨΥΕΖΟΡΥΕ-ΣΦ7,contract:02883ac9b401,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,980.0,1585699200000
6Ο8ΗΟΡΥΕ-7ΕΟ,contract:02883ac9b401,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,989.0,1586736000000
ΩΨΩΟΟΡΥΕ-ΑΧΤ,contract:02883ac9b401,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,960.0,1587600000000
6Ρ9ΧΟΡΥΕ-ΠΜΒ,contract:02883ac9b401,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,989.0,1587945600000
69ΚΔΟΡΥΕ-4ΤΟ,contract:02883ac9b401,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,989.0,1588550400000
6ΞΖΑΟΡΥΕ-ΕΤΚ,contract:02883ac9b401,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,989.0,1589241600000
6ΒΝΡΟΡΥΕ-ΟΕΨ,contract:02883ac9b401,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,989.0,1590364800000
6ΡΣ8ΟΡΥΕ-ΦΩ3,contract:02883ac9b401,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,976.5,1590710400000
6ΝΡΧΟΡΥΕ-ΔΥ4,contract:02883ac9b401,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,989.0,1591056000000
659ΕΟΡΥΕ-ΚΒ0,contract:02883ac9b401,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,989.0,1591747200000
Ψ7Ι0ΟΡΥΕ-635,contract:02883ac9b401,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,989.0,1592265600000
6ΚΑΓΟΡΥΕ-ΣΓΡ,contract:02883ac9b401,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,989.0,1593561600000
Ω3Ω2ΟΡΥΕ-ΖΤΗ,contract:02883ac9b401,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,989.0,1594166400000
6Τ39ΟΡΥΕ-815,contract:02883ac9b401,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,989.0,1594684800000
Ω7Θ7ΟΡΥΕ-Τ5Σ,contract:02883ac9b401,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,989.0,1595376000000
6ΝΝΗΟΡΥΕ-Ξ7Κ,contract:02883ac9b401,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,989.0,1596067200000
94Λ4ΟΡΥΕ-ΗΔΧ,contract:02883ac9b401,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,937.44,1596067200000
ΩΕΡΖΟΡΥΕ-ΤΦ1,contract:02883ac9b401,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,989.0,1596412800000
6Ζ5ΛΟΡΥΕ-89Ξ,contract:02883ac9b401,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,989.0,1596758400000
6ΠΚΜΟΡΥΕ-5ΞΣ,contract:02883ac9b401,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,989.0,1597363200000
6Λ0ΞΟΡΥΕ-66Ρ,contract:02883ac9b401,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,989.0,1597968000000
Ψ0ΣΩΟΡΥΕ-Κ3Ρ,contract:02883ac9b401,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,911.2,1598400000000
ΨΦ88ΟΡΥΕ-0ΛΒ,contract:02883ac9b401,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,989.0,1598486400000
61ΕΜΟΡΥΕ-ΩΧΞ,contract:02883ac9b401,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,982.08,1598918400000
6Ι0ΜΟΡΥΕ-4Η5,contract:02883ac9b401,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,989.0,1599436800000
ΩΦΤ2ΟΡΥΕ-Δ11,contract:02883ac9b401,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,989.0,1600646400000
96ΗΜΟΡΥΕ-ΦΥ2,contract:02883ac9b401,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,989.0,1601251200000
6ΓΟΖΟΡΥΕ-ΣΨΒ,contract:02883ac9b401,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,937.44,1601510400000
6ΩΘ1ΟΡΥΕ-9ΙΜ,contract:02883ac9b401,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,989.0,1601856000000
6ΥΩΕΟΡΥΕ-Φ71,contract:02883ac9b401,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,989.0,1601942400000
