year,month,decision_count,amount_total,supplier_count,amount_known_count,amount_missing_count,supplier_known_count,supplier_missing_count,detail_enriched_decision_count,search_only_decision_count
2020,1,289,13215689.540000001,0,124,165,0,289,124,165
2020,2,322,7718919.600000001,0,77,245,0,322,73,249
2020,3,304,2633100.21,0,50,254,0,304,49,255
2020,4,214,120421.29,0,44,170,0,214,43,171
2020,5,207,45559.78999999999,0,73,134,0,207,73,134
2020,6,199,60281.11,0,78,121,0,199,78,121
2020,7,338,114196.14,0,73,265,0,338,73,265
2020,8,158,74294.69,0,45,113,0,158,44,114
2020,9,169,166409.86000000002,0,40,129,0,169,40,129
2020,10,246,2001356.58,0,66,180,0,246,64,182
2020,11,290,60858.62,0,65,225,0,290,65,225
2020,12,327,77706.87,0,54,273,0,327,54,273
2021,1,207,16705625.749999998,0,135,72,0,207,135,72
2021,2,266,460851.02,0,58,208,0,266,58,208
2021,3,280,568472.49,0,76,204,0,280,76,204
2021,4,308,144498.46,0,90,218,0,308,90,218
2021,5,226,19764.15,0,57,169,0,226,57,169
2021,6,198,1920848.74,0,54,144,0,198,53,145
2021,7,137,142882.28999999998,0,71,66,0,137,70,67
2021,8,202,355087.00999999995,0,64,138,0,202,64,138
2021,9,175,1913101.92,0,71,104,0,175,69,106
2021,10,154,324768.97,0,48,106,0,154,47,107
2021,11,201,12575867.02,0,62,139,0,201,60,141
2021,12,196,1919980.27,0,67,129,0,196,66,130
2022,1,195,10768007.879999999,0,128,67,0,195,128,67
2022,2,147,9965020.32,0,49,98,0,147,48,99
2022,3,135,6756774.44,0,51,84,0,135,50,85
2022,4,134,198617.67,0,53,81,0,134,53,81
2022,5,156,46305.799999999996,0,65,91,0,156,65,91
2022,6,174,13745209.370000001,0,70,104,0,174,69,105
2022,7,164,44566.020000000004,0,67,97,0,164,67,97
2022,8,187,3308054.56,0,54,133,0,187,54,133
2022,9,146,564085.97,0,50,96,0,146,50,96
2022,10,126,44062.630000000005,0,46,80,0,126,46,80
2022,11,171,8091391.85,0,65,106,0,171,65,106
2022,12,216,109056.72,0,54,162,0,216,54,162
2023,1,193,16873255.04,0,95,98,0,193,96,97
2023,2,139,1616380.35,0,49,90,0,139,49,90
2023,3,127,4053741.34,0,59,68,0,127,58,69
2023,4,111,97062.81,0,37,74,0,111,38,73
2023,5,176,6230615.02,0,72,104,0,176,70,106
2023,6,154,10565543.239999998,0,64,90,0,154,63,91
2023,7,134,3636402.75,0,50,84,0,134,50,84
2023,8,149,51129.880000000005,0,35,114,0,149,35,114
2023,9,110,47296.08,0,48,62,0,110,48,62
2023,10,169,7189079.35,0,59,110,0,169,58,111
2023,11,148,4324096.04,0,58,90,0,148,56,92
2023,12,205,594051.9199999999,0,57,148,0,205,57,148
2024,1,229,13687767.169999998,0,126,103,0,229,126,103
2024,2,216,3499649.6600000006,0,92,124,0,216,92,124
2024,3,162,585486.0700000001,0,68,94,0,162,67,95
2024,4,217,3525032.2399999998,0,78,139,0,217,78,139
2024,5,154,400952.87,0,58,96,0,154,58,96
2024,6,161,464896.79,0,78,83,0,161,78,83
2024,7,158,105714.19,0,55,103,0,158,56,102
2024,8,158,34654.96,0,66,92,0,158,66,92
2024,9,175,6634777.15,0,68,107,0,175,68,107
2024,10,228,3765109.6900000004,0,68,160,0,228,67,161
2024,11,211,354356.17000000004,0,68,143,0,211,67,144
2024,12,205,889796.7,0,44,161,0,205,44,161
2025,1,214,17477771.97,0,135,79,0,214,135,79
2025,2,153,284279.52,0,45,108,0,153,45,108
2025,3,153,507780.29000000004,0,66,87,0,153,66,87
2025,4,146,489095.35,0,47,99,0,146,47,99
2025,5,179,556995.45,0,64,115,0,179,63,116
2025,6,170,2780000.67,0,58,112,0,170,57,113
2025,7,148,2466643.07,0,46,102,0,148,46,102
2025,8,141,22590.620000000003,0,42,99,0,141,42,99
2025,9,154,361621.52,0,52,102,0,154,52,102
2025,10,195,342220.25,0,63,132,0,195,63,132
2025,11,171,228016.7,0,70,101,0,171,71,100
2025,12,234,4124249.9000000004,0,43,191,0,234,43,191
2026,1,204,15714223.7,0,129,75,0,204,129,75
2026,2,155,432753.07999999996,0,53,102,0,155,52,103
2026,3,203,368754.45999999996,0,73,130,0,203,73,130
2026,4,160,192380.01,0,55,105,0,160,54,106
2026,5,125,52887.439999999995,0,44,81,0,125,44,81
