year,month,decision_count,amount_total,supplier_count,amount_known_count,amount_missing_count,supplier_known_count,supplier_missing_count,detail_enriched_decision_count,search_only_decision_count
2020,1,443,633512.85,0,9,434,0,443,1,442
2020,2,461,3959466.2099999995,0,23,438,0,461,11,450
2020,3,354,878903.19,1,19,335,1,353,14,340
2020,4,524,4787849.11,4,39,485,4,520,16,508
2020,5,458,4538508.56,0,33,425,0,458,10,448
2020,6,441,3688345.6999999997,0,33,408,0,441,18,423
2020,7,677,3058026.2199999997,0,35,642,0,677,14,663
2020,8,408,1131466.27,2,20,388,2,406,13,395
2020,9,689,4046385.6300000004,3,32,657,3,686,28,661
2020,10,736,4548721.16,0,43,693,0,736,31,705
2020,11,632,6126771.74,2,62,570,2,630,33,599
2020,12,986,8536272.459999999,4,75,911,4,982,55,931
2021,1,330,1427475.16,0,10,320,0,330,5,325
2021,2,583,989399.3200000001,0,14,569,0,583,6,577
2021,3,536,14328199.32,0,41,495,0,536,16,520
2021,4,623,6699739.539999999,0,31,592,0,623,11,612
2021,5,698,3126507.89,0,40,658,0,698,22,676
2021,6,771,5252284.93,1,31,740,1,770,23,748
2021,7,883,5177135.290000001,0,34,849,0,883,9,874
2021,8,447,1573469.6700000002,2,22,425,2,445,21,426
2021,9,637,3910883.6100000003,2,34,603,2,635,21,616
2021,10,671,8261113.77,0,32,639,0,671,17,654
2021,11,914,12139190.56,1,59,855,1,913,41,873
2021,12,1224,16209637.73,0,80,1144,0,1224,65,1159
2022,1,271,1596358.7999999998,0,9,262,0,271,5,266
2022,2,817,8257915.67,0,26,791,0,817,3,814
2022,3,728,2235842.4699999997,0,25,703,0,728,17,711
2022,4,660,3780938.66,0,36,624,0,660,9,651
2022,5,726,6327191.4,0,39,687,0,726,8,718
2022,6,836,3758583.66,0,38,798,0,836,22,814
2022,7,879,10313760.79,0,45,834,0,879,26,853
2022,8,596,3806225.62,0,29,567,0,596,12,584
2022,9,949,12013898.85,2,61,888,3,946,42,907
2022,10,745,9796375.3,2,70,675,3,742,44,701
2022,11,932,17617011.64,0,52,880,0,932,21,911
2022,12,1105,12863237.27,0,63,1042,0,1105,41,1064
2023,1,235,2343913.73,0,9,226,0,235,3,232
2023,2,628,5564472.890000001,0,12,616,0,628,2,626
2023,3,1158,20784267.03,0,38,1120,0,1158,7,1151
2023,4,623,4458732.76,0,17,606,0,623,10,613
2023,5,760,8217913.0600000005,0,44,716,0,760,19,741
2023,6,733,6485294.18,0,62,671,0,733,40,693
2023,7,503,1603584.3599999999,0,35,468,0,503,24,479
2023,8,556,3039225.08,0,35,521,0,556,23,533
2023,9,625,3524474.3000000003,0,53,572,0,625,36,589
2023,10,550,3472283.4000000004,0,25,525,0,550,19,531
2023,11,747,3814278.66,0,73,674,0,747,33,714
2023,12,923,2750400.4899999998,0,61,862,0,923,37,886
2024,1,491,6294280.630000001,0,16,475,0,491,1,490
2024,2,1040,4351389.38,0,20,1020,0,1040,10,1030
2024,3,552,1193617.7799999998,0,32,520,0,552,18,534
2024,4,870,4111339.0200000005,2,79,791,2,868,19,851
2024,5,646,9794311.38,0,77,569,0,646,36,610
2024,6,825,9398095.44,0,61,764,0,825,30,795
2024,7,665,6164015.57,0,52,613,0,665,19,646
2024,8,785,11090672.709999999,0,46,739,0,785,25,760
2024,9,1067,8688082.989999998,0,52,1015,0,1067,24,1043
2024,10,1030,2250808.27,0,46,984,0,1030,26,1004
2024,11,984,3514611.2800000003,0,61,923,0,984,44,940
2024,12,1311,2742831.4000000004,0,47,1264,0,1311,34,1277
2025,1,842,4777957.63,0,23,819,0,842,2,840
2025,2,1174,2833316.67,0,58,1116,0,1174,14,1160
2025,3,1039,769350.34,0,63,976,0,1039,25,1014
2025,4,994,3486315.26,1,70,924,1,993,29,965
2025,5,1201,2839958.15,0,85,1116,0,1201,38,1163
2025,6,1238,7503508.75,0,97,1141,0,1238,27,1211
2025,7,1382,10673061.130000003,0,94,1288,0,1382,26,1356
2025,8,1028,4239913.63,0,58,970,0,1028,21,1007
2025,9,1206,5245980.0,0,93,1113,0,1206,37,1169
2025,10,883,8758907.77,0,94,789,0,883,30,853
2025,11,1115,6902114.109999999,0,104,1011,0,1115,40,1075
2025,12,1660,7643526.609999999,0,83,1577,0,1660,35,1625
2026,1,409,803347.5399999999,0,4,405,0,409,0,409
2026,2,937,2546162.5300000003,0,32,905,0,937,6,931
2026,3,1858,8285446.57,0,83,1775,0,1858,17,1841
2026,4,1283,9454704.53,0,101,1182,0,1283,23,1260
2026,5,762,2554865.0,0,53,709,0,762,19,743
